Transportadora;regiao;UF;Cidade;preca;Cep inicial;Cep final;Prazo;Custo
Speed Log Standard;S;PR;QUATRO BARRAS;Interior;83420000;83425970;6;19,56
Speed Log Standard;S;PR;CAMPINA GRANDE DO SUL;Interior;83430000;83440993;6;19,56
Speed Log Standard;S;PR;BOCAIUVA DO SUL;Interior;83450000;83450970;8;19,56
Speed Log Standard;S;PR;TUNAS DO PARANA;Interior;83480000;83485990;8;19,56
Speed Log Standard;S;PR;ADRIANOPOLIS;Interior;83490000;83490972;8;19,56
Speed Log Standard;S;PR;ALMIRANTE TAMANDARE;Interior;83500000;83534000;4;19,56
Speed Log Standard;S;PR;CAMPO MAGRO;Interior;83535000;83535998;4;19,56
Speed Log Standard;S;PR;RIO BRANCO DO SUL;Interior;83540000;83550990;7;19,56
Speed Log Standard;S;PR;ITAPERUCU;Interior;83560000;83560972;7;19,56
Speed Log Standard;S;PR;CERRO AZUL;Interior;83570000;83580970;8;19,56
Speed Log Standard;S;PR;DOUTOR ULYSSES;Interior;83590000;83590970;8;19,56
Speed Log Standard;S;PR;CAMPO LARGO;Interior;83600000;83649850;4;19,56
Speed Log Standard;S;PR;BALSA NOVA;Interior;83650000;83670990;8;19,56
Speed Log Standard;S;PR;ARAUCARIA;Interior;83700000;83729850;5;19,56
Speed Log Standard;S;PR;CONTENDA;Interior;83730000;83740990;8;19,56
Speed Log Standard;S;PR;LAPA;Interior;83750000;83773976;8;19,56
Speed Log Standard;S;PR;MANDIRITUBA;Interior;83800000;83810990;8;19,56
Speed Log Standard;S;PR;FAZENDA RIO GRANDE;Interior;83820000;83839990;6;19,56
Speed Log Standard;S;PR;QUITANDINHA;Interior;83840000;83848974;8;19,56
Speed Log Standard;S;PR;AGUDOS DO SUL;Interior;83850000;83855970;8;19,56
Speed Log Standard;S;PR;PIEN;Interior;83860000;83860991;8;19,56
Speed Log Standard;S;PR;CAMPO DO TENENTE;Interior;83870000;83870970;8;19,56
Speed Log Standard;S;PR;RIO NEGRO;Interior;83880000;83880990;8;19,56
Speed Log Standard;S;PR;SAO MATEUS DO SUL;Interior;83900000;83930991;8;19,56
Speed Log Standard;S;PR;ANTONIO OLINTO;Interior;83980000;83980977;8;19,56
Speed Log Standard;S;PR;PONTA GROSSA;Interior;84000000;84128800;5;19,56
Speed Log Standard;S;PR;PALMEIRA;Interior;84130000;84135970;7;19,56
Speed Log Standard;S;PR;PORTO AMAZONAS;Interior;84140000;84140970;8;19,56
Speed Log Standard;S;PR;CARAMBEI;Interior;84145000;84145970;7;19,56
Speed Log Standard;S;PR;SAO JOAO DO TRIUNFO;Interior;84150000;84155000;8;19,56
Speed Log Standard;S;PR;CASTRO;Interior;84160000;84199800;5;19,56
Speed Log Standard;S;PR;JAGUARIAIVA;Interior;84200000;84210970;7;19,56
Speed Log Standard;S;PR;SENGES;Interior;84220000;84235000;8;19,56
Speed Log Standard;S;PR;PIRAI DO SUL;Interior;84240000;84240970;7;19,56
Speed Log Standard;S;PR;IMBAU;Interior;84250000;84250970;7;19,56
Speed Log Standard;S;PR;TELEMACO BORBA;Interior;84260000;84279800;7;19,56
Speed Log Standard;S;PR;CURIUVA;Interior;84280000;84284000;7;19,56
Speed Log Standard;S;PR;FIGUEIRA;Interior;84285000;84285970;8;19,56
Speed Log Standard;S;PR;SAPOPEMA;Interior;84290000;84295970;8;19,56
Speed Log Standard;S;PR;TIBAGI;Interior;84300000;84315970;7;19,56
Speed Log Standard;S;PR;RESERVA;Interior;84320000;84340970;8;19,56
Speed Log Standard;S;PR;VENTANIA;Interior;84345000;84345972;8;19,56
Speed Log Standard;S;PR;ORTIGUEIRA;Interior;84350000;84391970;8;19,56
Speed Log Standard;S;PR;PRUDENTOPOLIS;Interior;84400000;84420970;7;19,56
Speed Log Standard;S;PR;IMBITUVA;Interior;84430000;84433970;7;19,56
Speed Log Standard;S;PR;GUAMIRANGA;Interior;84435000;84435970;7;19,56
Speed Log Standard;S;PR;IPIRANGA;Interior;84450000;84450970;8;19,56
Speed Log Standard;S;PR;IVAI;Interior;84460000;84465970;8;19,56
Speed Log Standard;S;PR;CANDIDO DE ABREU;Interior;84470000;84490970;7;19,56
Speed Log Standard;S;PR;IRATI;Interior;84500000;84518000;7;19,56
Speed Log Standard;S;PR;TEIXEIRA SOARES;Interior;84530000;84534970;8;19,56
Speed Log Standard;S;PR;FERNANDES PINHEIRO;Interior;84535000;84538970;8;19,56
Speed Log Standard;S;PR;REBOUCAS;Interior;84550000;84550974;7;19,56
Speed Log Standard;S;PR;RIO AZUL;Interior;84560000;84560970;7;19,56
Speed Log Standard;S;PR;MALLET;Interior;84570000;84577971;7;19,56
Speed Log Standard;S;PR;UNIAO DA VITORIA;Interior;84600000;84609000;8;19,56
Speed Log Standard;S;PR;PORTO VITORIA;Interior;84610000;84615970;8;19,56
Speed Log Standard;S;PR;CRUZ MACHADO;Interior;84620000;84625000;8;19,56
Speed Log Standard;S;PR;PAULA FREITAS;Interior;84630000;84634970;8;19,56
Speed Log Standard;S;PR;PAULO FRONTIN;Interior;84635000;84638970;8;19,56
Speed Log Standard;S;PR;BITURUNA;Interior;84640000;84650970;8;19,56
Speed Log Standard;S;PR;GENERAL CARNEIRO;Interior;84660000;84664970;8;19,56
Speed Log Standard;S;PR;IBAITI;Interior;84900000;84916970;7;19,56
Speed Log Standard;S;PR;JAPIRA;Interior;84920000;84923000;8;19,56
Speed Log Standard;S;PR;PINHALAO;Interior;84925000;84928970;8;19,56
Speed Log Standard;S;PR;JABOTI;Interior;84930000;84930970;8;19,56
Speed Log Standard;S;PR;TOMAZINA;Interior;84935000;84938970;8;19,56
Speed Log Standard;S;PR;SIQUEIRA CAMPOS;Interior;84940000;84943971;8;19,56
Speed Log Standard;S;PR;SALTO DO ITARARE;Interior;84945000;84945970;8;19,56
Speed Log Standard;S;PR;WENCESLAU BRAZ;Interior;84950000;84950970;8;19,56
Speed Log Standard;S;PR;SANTANA DO ITARARE;Interior;84970000;84970970;8;19,56
Speed Log Standard;S;PR;SAO JOSE DA BOA VISTA;Interior;84980000;84980970;8;19,56
Speed Log Standard;S;PR;ARAPOTI;Interior;84990000;84998000;7;19,56
Speed Log Standard;S;PR;GUARAPUAVA;Interior;85000000;85139900;7;19,56
Speed Log Standard;S;PR;CANDOI;Interior;85140000;85140971;7;19,56
Speed Log Standard;S;PR;FOZ DO JORDAO;Interior;85145000;85145972;8;19,56
Speed Log Standard;S;PR;CAMPINA DO SIMAO;Interior;85148000;85148971;7;19,56
Speed Log Standard;S;PR;TURVO;Interior;85150000;85150971;7;19,56
Speed Log Standard;S;PR;INACIO MARTINS;Interior;85155000;85155970;7;19,56
Speed Log Standard;S;PR;CANTAGALO;Interior;85160000;85160971;8;19,56
Speed Log Standard;S;PR;GOIOXIM;Interior;85162000;85167970;7;19,56
Speed Log Standard;S;PR;MARQUINHO;Interior;85168000;85168971;8;19,56
Speed Log Standard;S;PR;PINHAO;Interior;85170000;85193970;7;19,56
Speed Log Standard;S;PR;RESERVA DO IGUACU;Interior;85195000;85198000;8;19,56
Speed Log Standard;S;PR;PITANGA;Interior;85200000;85218970;8;19,56
Speed Log Standard;S;PR;BOA VENTURA DE SAO ROQUE;Interior;85225000;85225971;8;19,56
Speed Log Standard;S;PR;SANTA MARIA DO OESTE;Interior;85230000;85235970;8;19,56
Speed Log Standard;S;PR;MATO RICO;Interior;85240000;85245000;8;19,56
Speed Log Standard;S;PR;NOVA TEBAS;Interior;85250000;85258000;8;19,56
Speed Log Standard;S;PR;MANOEL RIBAS;Interior;85260000;85267000;6;19,56
Speed Log Standard;S;PR;PALMITAL;Interior;85270000;85270970;8;19,56
Speed Log Standard;S;PR;LARANJAL;Interior;85275000;85275971;8;19,56
Speed Log Standard;S;PR;ALTAMIRA DO PARANA;Interior;85280000;85280970;8;19,56
Speed Log Standard;S;PR;LARANJEIRAS DO SUL;Interior;85300000;85330000;8;19,56
Speed Log Standard;S;PR;RIO BONITO DO IGUACU;Interior;85340000;85340973;8;19,56
Speed Log Standard;S;PR;PORTO BARREIRO;Interior;85345000;85348000;8;19,56
Speed Log Standard;S;PR;NOVA LARANJEIRAS;Interior;85350000;85385970;8;19,56
Speed Log Standard;S;PR;VIRMOND;Interior;85390000;85390970;8;19,56
Speed Log Standard;S;PR;GUARANIACU;Interior;85400000;85407970;8;19,56
Speed Log Standard;S;PR;DIAMANTE DO SUL;Interior;85408000;85408990;8;19,56
Speed Log Standard;S;PR;NOVA AURORA;Interior;85410000;85413970;8;19,56
Speed Log Standard;S;PR;CAFELANDIA;Interior;85415000;85415971;8;19,56
Speed Log Standard;S;PR;CORBELIA;Interior;85420000;85422970;8;19,56
Speed Log Standard;S;PR;IGUATU;Interior;85423000;85423990;8;19,56
Speed Log Standard;S;PR;ANAHY;Interior;85425000;85425971;8;19,56
Speed Log Standard;S;PR;BRAGANEY;Interior;85430000;85430970;8;19,56
Speed Log Standard;S;PR;UBIRATA;Interior;85440000;85445970;8;19,56
Speed Log Standard;S;PR;CAMPO BONITO;Interior;85450000;85450970;8;19,56
Speed Log Standard;S;PR;QUEDAS DO IGUACU;Interior;85460000;85460990;8;19,56
Speed Log Standard;S;PR;ESPIGAO ALTO DO IGUACU;Interior;85465000;85465971;8;19,56
Speed Log Standard;S;PR;CATANDUVAS;Interior;85470000;85470972;8;19,56
Speed Log Standard;S;PR;IBEMA;Interior;85478000;85478970;8;19,56
Speed Log Standard;S;PR;TRES BARRAS DO PARANA;Interior;85485000;85496970;8;19,56
Speed Log Standard;S;PR;PATO BRANCO;Interior;85500000;85514970;5;19,56
Speed Log Standard;S;PR;BOM SUCESSO DO SUL;Interior;85515000;85515990;8;19,56
Speed Log Standard;S;PR;VITORINO;Interior;85520000;85520991;6;19,56
Speed Log Standard;S;PR;MARIOPOLIS;Interior;85525000;85528000;8;19,56
Speed Log Standard;S;PR;CLEVELANDIA;Interior;85530000;85538000;8;19,56
Speed Log Standard;S;PR;MANGUEIRINHA;Interior;85540000;85545970;8;19,56
Speed Log Standard;S;PR;HONORIO SERPA;Interior;85548000;85548990;8;19,56
Speed Log Standard;S;PR;CORONEL VIVIDA;Interior;85550000;85554971;8;19,56
Speed Log Standard;S;PR;PALMAS;Interior;85555000;85556000;8;19,56
Speed Log Standard;S;PR;CORONEL DOMINGOS SOARES;Interior;85557000;85559000;8;19,56
Speed Log Standard;S;PR;CHOPINZINHO;Interior;85560000;85563970;6;19,56
Speed Log Standard;S;PR;SULINA;Interior;85565000;85565970;8;19,56
Speed Log Standard;S;PR;SAUDADE DO IGUACU;Interior;85568000;85568990;8;19,56
Speed Log Standard;S;PR;SAO JOAO;Interior;85570000;85573970;8;19,56
Speed Log Standard;S;PR;SAO JORGE DOESTE;Interior;85575000;85579970;8;19,56
Speed Log Standard;S;PR;ITAPEJARA DOESTE;Interior;85580000;85584970;8;19,56
Speed Log Standard;S;PR;VERE;Interior;85585000;85588970;8;19,56
Speed Log Standard;S;PR;CRUZEIRO DO IGUACU;Interior;85598000;85598990;8;19,56
Speed Log Standard;S;PR;FRANCISCO BELTRAO;Interior;85600000;85609978;5;19,56
Speed Log Standard;S;PR;RENASCENCA;Interior;85610000;85613000;8;19,56
Speed Log Standard;S;PR;MARMELEIRO;Interior;85615000;85615970;8;19,56
Speed Log Standard;S;PR;FLOR DA SERRA DO SUL;Interior;85618000;85618990;8;19,56
Speed Log Standard;S;PR;SALGADO FILHO;Interior;85620000;85625970;8;19,56
Speed Log Standard;S;PR;MANFRINOPOLIS;Interior;85628000;85628990;8;19,56
Speed Log Standard;S;PR;ENEAS MARQUES;Interior;85630000;85634970;8;19,56
Speed Log Standard;S;PR;NOVA ESPERANCA DO OESTE;Interior;85635000;85635990;8;19,56
Speed Log Standard;S;PR;AMPERE;Interior;85640000;85645000;8;19,56
Speed Log Standard;S;PR;SANTA IZABEL DO OESTE;Interior;85650000;85656970;8;19,56
Speed Log Standard;S;PR;DOIS VIZINHOS;Interior;85660000;85668000;7;19,56
Speed Log Standard;S;PR;SALTO DO LONTRA;Interior;85670000;85678000;8;19,56
Speed Log Standard;S;PR;BOA ESPERANCA DO IGUACU;Interior;85680000;85680990;8;19,56
Speed Log Standard;S;PR;NOVA PRATA DO IGUACU;Interior;85685000;85685970;8;19,56
Speed Log Standard;S;PR;BARRACAO;Interior;85700000;85705970;8;19,56
Speed Log Standard;S;PR;BOM JESUS DO SUL;Interior;85708000;85708990;8;19,56
Speed Log Standard;S;PR;SANTO ANTONIO DO SUDOESTE;Interior;85710000;85725970;8;19,56
Speed Log Standard;S;PR;PINHAL DE SAO BENTO;Interior;85727000;85729000;8;19,56
Speed Log Standard;S;PR;PRANCHITA;Interior;85730000;85735000;8;19,56
Speed Log Standard;S;PR;PEROLA DOESTE;Interior;85740000;85743970;8;19,56
Speed Log Standard;S;PR;BELA VISTA DA CAROBA;Interior;85745000;85745990;8;19,56
Speed Log Standard;S;PR;PLANALTO;Interior;85750000;85758970;8;19,56
Speed Log Standard;S;PR;CAPANEMA;Interior;85760000;85767970;8;19,56
Speed Log Standard;S;PR;REALEZA;Interior;85770000;85779000;7;19,56
Speed Log Standard;S;PR;BOA VISTA DA APARECIDA;Interior;85780000;85780970;8;19,56
Speed Log Standard;S;PR;CAPITAO LEONIDAS MARQUES;Interior;85790000;85794970;8;19,56
Speed Log Standard;S;PR;SANTA LUCIA;Interior;85795000;85795971;8;19,56
Speed Log Standard;S;PR;CASCAVEL;Interior;85800000;85824970;5;19,56
Speed Log Standard;S;PR;SANTA TEREZA DO OESTE;Interior;85825000;85825971;8;19,56
Speed Log Standard;S;PR;LINDOESTE;Interior;85826000;85826970;8;19,56
Speed Log Standard;S;PR;FORMOSA DO OESTE;Interior;85830000;85830970;8;19,56
Speed Log Standard;S;PR;IRACEMA DO OESTE;Interior;85833000;85833970;8;19,56
Speed Log Standard;S;PR;JESUITAS;Interior;85835000;85837970;8;19,56
Speed Log Standard;S;PR;CEU AZUL;Interior;85840000;85840970;8;19,56
Speed Log Standard;S;PR;VERA CRUZ DO OESTE;Interior;85845000;85845970;7;19,56
Speed Log Standard;S;PR;FOZ DO IGUACU;Interior;85850000;85874700;5;19,56
Speed Log Standard;S;PR;SANTA TEREZINHA DE ITAIPU;Interior;85875000;85875970;7;19,56
Speed Log Standard;S;PR;SAO MIGUEL DO IGUACU;Interior;85877000;85879000;7;19,56
Speed Log Standard;S;PR;ITAIPULANDIA;Interior;85880000;85883970;8;19,56
Speed Log Standard;S;PR;MEDIANEIRA;Interior;85884000;85884981;5;19,56
Speed Log Standard;S;PR;SERRANOPOLIS DO IGUACU;Interior;85885000;85886000;7;19,56
Speed Log Standard;S;PR;MATELANDIA;Interior;85887000;85887973;7;19,56
Speed Log Standard;S;PR;RAMILANDIA;Interior;85888000;85888970;7;19,56
Speed Log Standard;S;PR;MISSAL;Interior;85890000;85890972;8;19,56
Speed Log Standard;S;PR;SANTA HELENA;Interior;85892000;85894972;8;19,56
Speed Log Standard;S;PR;DIAMANTE DOESTE;Interior;85896000;85896970;8;19,56
Speed Log Standard;S;PR;SAO JOSE DAS PALMEIRAS;Interior;85898000;85898990;8;19,56
Speed Log Standard;S;PR;TOLEDO;Interior;85900000;85927971;5;19,56
Speed Log Standard;S;PR;SAO PEDRO DO IGUACU;Interior;85929000;85929971;8;19,56
Speed Log Standard;S;PR;NOVA SANTA ROSA;Interior;85930000;85931970;8;19,56
Speed Log Standard;S;PR;OURO VERDE DO OESTE;Interior;85933000;85933970;8;19,56
Speed Log Standard;S;PR;ASSIS CHATEAUBRIAND;Interior;85935000;85937970;8;19,56
Speed Log Standard;S;PR;QUATRO PONTES;Interior;85940000;85940970;8;19,56
Speed Log Standard;S;PR;TUPASSI;Interior;85945000;85945971;8;19,56
Speed Log Standard;S;PR;PATO BRAGADO;Interior;85948000;85948970;8;19,56
Speed Log Standard;S;PR;PALOTINA;Interior;85950000;85952970;5;19,56
Speed Log Standard;S;PR;MARIPA;Interior;85955000;85958970;8;19,56
Speed Log Standard;S;PR;MARECHAL CANDIDO RONDON;Interior;85960000;85978971;8;19,56
Speed Log Standard;S;PR;GUAIRA;Interior;85980000;85985970;8;19,56
Speed Log Standard;S;PR;ENTRE RIOS DO OESTE;Interior;85988000;85988970;8;19,56
Speed Log Standard;S;PR;TERRA ROXA;Interior;85990000;85995970;8;19,56
Speed Log Standard;S;PR;MERCEDES;Interior;85998000;85998972;8;19,56
Speed Log Standard;S;PR;LONDRINA;Interior;86000000;86123970;5;19,56
Speed Log Standard;S;PR;TAMARANA;Interior;86125000;86125970;8;19,56
Speed Log Standard;S;PR;BELA VISTA DO PARAISO;Interior;86130000;86135970;7;19,56
Speed Log Standard;S;PR;PRIMEIRO DE MAIO;Interior;86140000;86143990;7;19,56
Speed Log Standard;S;PR;ALVORADA DO SUL;Interior;86150000;86155970;8;19,56
Speed Log Standard;S;PR;PORECATU;Interior;86160000;86160970;8;19,56
Speed Log Standard;S;PR;FLORESTOPOLIS;Interior;86165000;86165970;8;19,56
Speed Log Standard;S;PR;SERTANOPOLIS;Interior;86170000;86170970;7;19,56
Speed Log Standard;S;PR;CAMBE;Interior;86180000;86199800;8;19,56
Speed Log Standard;S;PR;IBIPORA;Interior;86200000;86200991;7;19,56
Speed Log Standard;S;PR;JATAIZINHO;Interior;86210000;86215000;7;19,56
Speed Log Standard;S;PR;ASSAI;Interior;86220000;86224970;7;19,56
Speed Log Standard;S;PR;SANTA CECILIA DO PAVAO;Interior;86225000;86225970;8;19,56
Speed Log Standard;S;PR;NOVA AMERICA DA COLINA;Interior;86230000;86230970;7;19,56
Speed Log Standard;S;PR;SAO SEBASTIAO DA AMOREIRA;Interior;86240000;86240970;8;19,56
Speed Log Standard;S;PR;NOVA SANTA BARBARA;Interior;86250000;86250970;8;19,56
Speed Log Standard;S;PR;SAO JERONIMO DA SERRA;Interior;86270000;86278970;8;19,56
Speed Log Standard;S;PR;URAI;Interior;86280000;86285970;8;19,56
Speed Log Standard;S;PR;RANCHO ALEGRE;Interior;86290000;86290970;8;19,56
Speed Log Standard;S;PR;CORNELIO PROCOPIO;Interior;86300000;86305990;5;19,56
Speed Log Standard;S;PR;NOVA FATIMA;Interior;86310000;86310970;8;19,56
Speed Log Standard;S;PR;SANTO ANTONIO DO PARAISO;Interior;86315000;86318970;8;19,56
Speed Log Standard;S;PR;CONGONHINHAS;Interior;86320000;86325990;7;19,56
Speed Log Standard;S;PR;LEOPOLIS;Interior;86330000;86335990;8;19,56
Speed Log Standard;S;PR;SERTANEJA;Interior;86340000;86345970;8;19,56
Speed Log Standard;S;PR;SANTA MARIANA;Interior;86350000;86358970;7;19,56
Speed Log Standard;S;PR;BANDEIRANTES;Interior;86360000;86365970;7;19,56
Speed Log Standard;S;PR;SANTA AMELIA;Interior;86370000;86370970;8;19,56
Speed Log Standard;S;PR;ITAMBARACA;Interior;86375000;86378990;8;19,56
Speed Log Standard;S;PR;ANDIRA;Interior;86380000;86383990;7;19,56
Speed Log Standard;S;PR;BARRA DO JACARE;Interior;86385000;86385970;8;19,56
Speed Log Standard;S;PR;CAMBARA;Interior;86390000;86390970;8;19,56
Speed Log Standard;S;PR;JACAREZINHO;Interior;86400000;86409970;8;19,56
Speed Log Standard;S;PR;RIBEIRAO CLARO;Interior;86410000;86415970;8;19,56
Speed Log Standard;S;PR;CARLOPOLIS;Interior;86420000;86425970;8;19,56
Speed Log Standard;S;PR;SANTO ANTONIO DA PLATINA;Interior;86430000;86440970;5;19,56
Speed Log Standard;S;PR;QUATIGUA;Interior;86450000;86450970;8;19,56
Speed Log Standard;S;PR;JOAQUIM TAVORA;Interior;86455000;86458970;8;19,56
Speed Log Standard;S;PR;ABATIA;Interior;86460000;86460970;8;19,56
Speed Log Standard;S;PR;GUAPIRAMA;Interior;86465000;86465970;8;19,56
Speed Log Standard;S;PR;JUNDIAI DO SUL;Interior;86470000;86470970;8;19,56
Speed Log Standard;S;PR;CONSELHEIRO MAIRINCK;Interior;86480000;86480970;8;19,56
Speed Log Standard;S;PR;RIBEIRAO DO PINHAL;Interior;86490000;86495970;8;19,56
Speed Log Standard;S;PR;ROLANDIA;Interior;86600000;86609991;5;19,56
Speed Log Standard;S;PR;JAGUAPITA;Interior;86610000;86610970;7;19,56
Speed Log Standard;S;PR;PITANGUEIRAS;Interior;86613000;86613970;8;19,56
Speed Log Standard;S;PR;MIRASELVA;Interior;86615000;86615970;8;19,56
Speed Log Standard;S;PR;PRADO FERREIRA;Interior;86618000;86618970;8;19,56
Speed Log Standard;S;PR;GUARACI;Interior;86620000;86625990;8;19,56
Speed Log Standard;S;PR;CENTENARIO DO SUL;Interior;86630000;86630970;8;19,56
Speed Log Standard;S;PR;LUPIONOPOLIS;Interior;86635000;86638990;8;19,56
Speed Log Standard;S;PR;CAFEARA;Interior;86640000;86640970;8;19,56
Speed Log Standard;S;PR;SANTO INACIO;Interior;86650000;86650970;8;19,56
Speed Log Standard;S;PR;SANTA INES;Interior;86660000;86660970;8;19,56
Speed Log Standard;S;PR;ITAGUAJE;Interior;86670000;86670970;8;19,56
Speed Log Standard;S;PR;NOSSA SENHORA DAS GRACAS;Interior;86680000;86685000;8;19,56
Speed Log Standard;S;PR;COLORADO;Interior;86690000;86695990;8;19,56
Speed Log Standard;S;PR;ARAPONGAS;Interior;86700000;86719991;5;19,56
Speed Log Standard;S;PR;SABAUDIA;Interior;86720000;86728000;7;19,56
Speed Log Standard;S;PR;ASTORGA;Interior;86730000;86746970;8;19,56
Speed Log Standard;S;PR;IGUARACU;Interior;86750000;86750990;7;19,56
Speed Log Standard;S;PR;ANGULO;Interior;86755000;86755970;8;19,56
Speed Log Standard;S;PR;MUNHOZ DE MELO;Interior;86760000;86765000;8;19,56
Speed Log Standard;S;PR;SANTA FE;Interior;86770000;86770970;7;19,56
Speed Log Standard;S;PR;FLORIDA;Interior;86780000;86780970;8;19,56
Speed Log Standard;S;PR;LOBATO;Interior;86790000;86790970;7;19,56
Speed Log Standard;S;PR;APUCARANA;Interior;86800000;86819971;5;19,56
Speed Log Standard;S;PR;CALIFORNIA;Interior;86820000;86820970;5;19,56
Speed Log Standard;S;PR;MARILANDIA DO SUL;Interior;86825000;86826970;8;19,56
Speed Log Standard;S;PR;MAUA DA SERRA;Interior;86828000;86828971;8;19,56
Speed Log Standard;S;PR;RIO BOM;Interior;86830000;86835970;8;19,56
Speed Log Standard;S;PR;FAXINAL;Interior;86840000;86842970;8;19,56
Speed Log Standard;S;PR;GRANDES RIOS;Interior;86845000;86847970;8;19,56
Speed Log Standard;S;PR;RIO BRANCO DO IVAI;Interior;86848000;86848971;8;19,56
Speed Log Standard;S;PR;ROSARIO DO IVAI;Interior;86850000;86850970;8;19,56
Speed Log Standard;S;PR;CRUZMALTINA;Interior;86855000;86859000;8;19,56
Speed Log Standard;S;PR;JARDIM ALEGRE;Interior;86860000;86860970;8;19,56
Speed Log Standard;S;PR;LIDIANOPOLIS;Interior;86865000;86865970;8;19,56
Speed Log Standard;S;PR;IVAIPORA;Interior;86870000;86879970;7;19,56
Speed Log Standard;S;PR;ARIRANHA DO IVAI;Interior;86880000;86880970;8;19,56
Speed Log Standard;S;PR;ARAPUA;Interior;86884000;86887000;8;19,56
Speed Log Standard;S;PR;CAMBIRA;Interior;86890000;86890971;7;19,56
Speed Log Standard;S;PR;NOVO ITACOLOMI;Interior;86895000;86895970;8;19,56
Speed Log Standard;S;PR;JANDAIA DO SUL;Interior;86900000;86905990;7;19,56
Speed Log Standard;S;PR;MARUMBI;Interior;86910000;86910970;8;19,56
Speed Log Standard;S;PR;KALORE;Interior;86920000;86923000;8;19,56
Speed Log Standard;S;PR;BORRAZOPOLIS;Interior;86925000;86925970;8;19,56
Speed Log Standard;S;PR;SAO JOAO DO IVAI;Interior;86930000;86934970;8;19,56
Speed Log Standard;S;PR;LUNARDELLI;Interior;86935000;86935970;8;19,56
Speed Log Standard;S;PR;GODOY MOREIRA;Interior;86938000;86938970;8;19,56
Speed Log Standard;S;PR;BOM SUCESSO;Interior;86940000;86940970;8;19,56
Speed Log Standard;S;PR;SAO PEDRO DO IVAI;Interior;86945000;86947970;8;19,56
Speed Log Standard;S;PR;FENIX;Interior;86950000;86955000;8;19,56
Speed Log Standard;S;PR;BARBOSA FERRAZ;Interior;86960000;86968990;8;19,56
Speed Log Standard;S;PR;CORUMBATAI DO SUL;Interior;86970000;86970970;8;19,56
Speed Log Standard;S;PR;MANDAGUARI;Interior;86975000;86975970;8;19,56
Speed Log Standard;S;PR;MARIALVA;Interior;86990000;86998000;8;19,56
Speed Log Standard;S;PR;MARINGA;Interior;87000000;87109899;5;19,56
Speed Log Standard;S;PR;SARANDI;Interior;87110000;87119899;7;19,56
Speed Log Standard;S;PR;FLORESTA;Interior;87120000;87120970;8;19,56
Speed Log Standard;S;PR;IVATUBA;Interior;87130000;87130971;8;19,56
Speed Log Standard;S;PR;PAICANDU;Interior;87140000;87145990;8;19,56
Speed Log Standard;S;PR;DOUTOR CAMARGO;Interior;87155000;87155970;8;19,56
Speed Log Standard;S;PR;MANDAGUACU;Interior;87160000;87165000;8;19,56
Speed Log Standard;S;PR;OURIZONA;Interior;87170000;87170970;8;19,56
Speed Log Standard;S;PR;ITAMBE;Interior;87175000;87175970;8;19,56
Speed Log Standard;S;PR;PRESIDENTE CASTELO BRANCO;Interior;87180000;87180970;8;19,56
Speed Log Standard;S;PR;FLORAI;Interior;87185000;87188000;8;19,56
Speed Log Standard;S;PR;SAO JORGE DO IVAI;Interior;87190000;87195000;8;19,56
Speed Log Standard;S;PR;CIANORTE;Interior;87200000;87209400;5;19,56
Speed Log Standard;S;PR;INDIANOPOLIS;Interior;87210000;87210000;8;19,56
Speed Log Standard;S;PR;CIANORTE;Interior;87210010;87210352;5;19,56
Speed Log Standard;S;PR;INDIANOPOLIS;Interior;87210970;87210970;8;19,56
Speed Log Standard;S;PR;CIANORTE;Interior;87211400;87214970;5;19,56
Speed Log Standard;S;PR;SAO MANOEL DO PARANA;Interior;87215000;87215970;8;19,56
Speed Log Standard;S;PR;SAO TOME;Interior;87220000;87220970;7;19,56
Speed Log Standard;S;PR;JAPURA;Interior;87225000;87225990;7;19,56
Speed Log Standard;S;PR;JUSSARA;Interior;87230000;87235000;7;19,56
Speed Log Standard;S;PR;INDIANOPOLIS;Interior;87235970;87235970;8;19,56
Speed Log Standard;S;PR;TERRA BOA;Interior;87240000;87245990;8;19,56
Speed Log Standard;S;PR;PEABIRU;Interior;87250000;87250970;7;19,56
Speed Log Standard;S;PR;ARARUNA;Interior;87260000;87263970;7;19,56
Speed Log Standard;S;PR;QUINTA DO SOL;Interior;87265000;87267970;8;19,56
Speed Log Standard;S;PR;ENGENHEIRO BELTRAO;Interior;87270000;87277970;8;19,56
Speed Log Standard;S;PR;IRETAMA;Interior;87280000;87290990;8;19,56
Speed Log Standard;S;PR;CAMPO MOURAO;Interior;87300000;87318990;5;19,56
Speed Log Standard;S;PR;RONCADOR;Interior;87320000;87323990;8;19,56
Speed Log Standard;S;PR;FAROL;Interior;87325000;87326970;8;19,56
Speed Log Standard;S;PR;NOVA CANTU;Interior;87330000;87335970;8;19,56
Speed Log Standard;S;PR;MAMBORE;Interior;87340000;87340971;8;19,56
Speed Log Standard;S;PR;CAMPINA DA LAGOA;Interior;87345000;87349000;8;19,56
Speed Log Standard;S;PR;JURANDA;Interior;87355000;87357991;8;19,56
Speed Log Standard;S;PR;GOIOERE;Interior;87360000;87364990;8;19,56
Speed Log Standard;S;PR;QUARTO CENTENARIO;Interior;87365000;87368970;8;19,56
Speed Log Standard;S;PR;MOREIRA SALES;Interior;87370970;87375970;8;19,56
Speed Log Standard;S;PR;JANIOPOLIS;Interior;87380000;87385970;8;19,56
