Transportadora;regiao;UF;Cidade;preca;Cep inicial;Cep final;Prazo;Custo
jadlog rodoviario;NE;BA;CONTENDAS DO SINCORA;Interior;46620000;46639999;15;58,73
jadlog rodoviario;NE;BA;CORACAO DE MARIA;Interior;44250000;44254999;12;58,73
jadlog rodoviario;NE;BA;CORDEIROS;Interior;46280000;46289999;13;58,73
jadlog rodoviario;NE;BA;CORIBE;Interior;47690000;47699999;15;58,73
jadlog rodoviario;NE;BA;CORONEL JOAO SA;Interior;48590000;48599999;9;58,73
jadlog rodoviario;NE;BA;CORRENTINA;Interior;47650000;47654999;12;58,73
jadlog rodoviario;NE;BA;COTEGIPE;Interior;47900000;47939999;12;58,73
jadlog rodoviario;NE;BA;CRAVOLANDIA;Interior;45330000;45339999;9;58,73
jadlog rodoviario;NE;BA;CRISOPOLIS;Interior;48480000;48484999;12;58,73
jadlog rodoviario;NE;BA;CRISTOPOLIS;Interior;47950000;47959999;12;58,73
jadlog rodoviario;NE;BA;CRUZ DAS ALMAS;Capital;44380000;44399999;7;13,47
jadlog rodoviario;NE;BA;CURACA;Interior;48930000;48949999;9;58,73
jadlog rodoviario;NE;BA;DARIO MEIRA;Interior;45590000;45599999;15;58,73
jadlog rodoviario;NE;BA;DIAS DAVILA;Interior;42850000;43699999;12;58,73
jadlog rodoviario;NE;BA;DOM BASILIO;Interior;46165000;46169999;15;58,73
jadlog rodoviario;NE;BA;DOM MACEDO COSTA;Interior;44560000;44564999;12;58,73
jadlog rodoviario;NE;BA;ELISIO MEDRADO;Interior;45305000;45309999;13;58,73
jadlog rodoviario;NE;BA;ENCRUZILHADA;Interior;45150000;45154999;9;58,73
jadlog rodoviario;NE;BA;ENTRE RIOS;Interior;48180000;48279999;9;58,73
jadlog rodoviario;NE;BA;ERICO CARDOSO;Interior;46180000;46189999;15;58,73
jadlog rodoviario;NE;BA;ESPLANADA;Interior;48370000;48389999;9;58,73
jadlog rodoviario;NE;BA;EUCLIDES DA CUNHA;Interior;48500000;48519999;10;58,73
jadlog rodoviario;NE;BA;EUNAPOLIS;Capital;45820001;45833999;8;13,47
jadlog rodoviario;NE;BA;FATIMA;Interior;48415000;48419999;9;58,73
jadlog rodoviario;NE;BA;FEIRA DA MATA;Interior;46446000;46449999;15;58,73
jadlog rodoviario;NE;BA;FEIRA DE SANTANA;Capital;44000001;44134999;8;13,47
jadlog rodoviario;NE;BA;FILADELFIA;Interior;44775000;44779999;9;58,73
jadlog rodoviario;NE;BA;FIRMINO ALVES;Interior;45720000;45724999;9;58,73
jadlog rodoviario;NE;BA;FLORESTA AZUL;Interior;45740000;45744999;9;58,73
jadlog rodoviario;NE;BA;FORMOSA DO RIO PRETO;Interior;47990000;47999999;12;58,73
jadlog rodoviario;NE;BA;GANDU;Interior;45450000;45451999;15;58,73
jadlog rodoviario;NE;BA;GAVIAO;Interior;44650000;44654999;9;58,73
jadlog rodoviario;NE;BA;GENTIO DO OURO;Interior;47450000;47499999;13;58,73
jadlog rodoviario;NE;BA;GLORIA;Interior;48620000;48629999;10;58,73
jadlog rodoviario;NE;BA;GONGOGI;Interior;45540000;45544999;9;58,73
jadlog rodoviario;NE;BA;GOVERNADOR MANGABEIRA;Interior;44350000;44359999;7;58,73
jadlog rodoviario;NE;BA;GUAJERU;Interior;46205000;46219999;9;58,73
jadlog rodoviario;NE;BA;GUANAMBI;Capital;46430000;46437999;9;13,47
jadlog rodoviario;NE;BA;GUARAJUBA;Interior;42827000;42827000;8;58,73
jadlog rodoviario;NE;BA;GUARATINGA;Interior;45840000;45847999;9;58,73
jadlog rodoviario;NE;BA;HELIOPOLIS;Interior;48445000;48449999;9;58,73
jadlog rodoviario;NE;BA;HUMILDES;Interior;44135000;44137000;9;58,73
jadlog rodoviario;NE;BA;IACU;Interior;46860000;46874999;15;58,73
jadlog rodoviario;NE;BA;IBIASSUCE;Interior;46390000;46399999;12;58,73
jadlog rodoviario;NE;BA;IBICARAI;Interior;45745000;45749999;9;58,73
jadlog rodoviario;NE;BA;IBICOARA;Interior;46760000;46764999;13;58,73
jadlog rodoviario;NE;BA;IBICUI;Interior;45290000;45299999;9;58,73
jadlog rodoviario;NE;BA;IBIPEBA;Interior;44970000;44989999;12;58,73
jadlog rodoviario;NE;BA;IBIPITANGA;Interior;46540000;46549999;15;58,73
jadlog rodoviario;NE;BA;IBIQUERA;Interior;46840000;46849999;9;58,73
jadlog rodoviario;NE;BA;IBIRAPITANGA;Interior;45500000;45519999;9;58,73
jadlog rodoviario;NE;BA;IBIRAPUA;Interior;45940000;45949999;10;58,73
jadlog rodoviario;NE;BA;IBIRATAIA;Interior;45580000;45584999;15;58,73
jadlog rodoviario;NE;BA;IBITIARA;Interior;46700000;46729999;13;58,73
jadlog rodoviario;NE;BA;IBITITA;Interior;44960000;44969999;9;58,73
jadlog rodoviario;NE;BA;IBOTIRAMA;Interior;47520000;47529999;13;58,73
jadlog rodoviario;NE;BA;ICHU;Interior;48725000;48729999;9;58,73
jadlog rodoviario;NE;BA;IGAPORA;Interior;46490000;46499999;11;58,73
jadlog rodoviario;NE;BA;IGRAPIUNA;Interior;45443000;45444999;15;58,73
jadlog rodoviario;NE;BA;IGUAI;Interior;45280000;45289999;9;58,73
jadlog rodoviario;NE;BA;ILHEUS;Capital;45650001;45674999;8;13,47
jadlog rodoviario;NE;BA;INHAMBUPE;Interior;48490000;48499999;13;58,73
jadlog rodoviario;NE;BA;IPECAETA;Interior;44680000;44689999;9;58,73
jadlog rodoviario;NE;BA;IPIAU;Interior;45570000;45579999;10;58,73
jadlog rodoviario;NE;BA;IPIRA;Interior;44600000;44609999;12;58,73
jadlog rodoviario;NE;BA;IPUPIARA;Interior;47590000;47599999;9;58,73
jadlog rodoviario;NE;BA;IRAJUBA;Interior;45370000;45374999;15;58,73
jadlog rodoviario;NE;BA;IRAMAIA;Interior;46770000;46779999;9;58,73
jadlog rodoviario;NE;BA;IRAQUARA;Interior;46980000;46989999;12;58,73
jadlog rodoviario;NE;BA;IRARA;Interior;44255000;44259999;12;58,73
jadlog rodoviario;NE;BA;IRECE;Capital;44900000;44904999;9;13,47
jadlog rodoviario;NE;BA;ITABELA;Interior;45848000;45849999;9;58,73
jadlog rodoviario;NE;BA;ITABERABA;Interior;46880000;46899999;12;58,73
jadlog rodoviario;NE;BA;ITABUNA;Interior;45610000;45610000;9;58,73
jadlog rodoviario;NE;BA;ITABUNA;Capital;45600001;45609999;8;13,47
jadlog rodoviario;NE;BA;ITABUNA;Capital;45610001;45614999;8;13,47
jadlog rodoviario;NE;BA;ITACARE;Interior;45530000;45539999;9;58,73
jadlog rodoviario;NE;BA;ITAETE;Interior;46790000;46799999;9;58,73
jadlog rodoviario;NE;BA;ITAGI;Interior;45230000;45239999;15;58,73
jadlog rodoviario;NE;BA;ITAGIBA;Interior;45585000;45589999;15;58,73
jadlog rodoviario;NE;BA;ITAGIMIRIM;Interior;45850000;45854999;9;58,73
jadlog rodoviario;NE;BA;ITAGUACU DA BAHIA;Interior;47440000;47449999;9;58,73
jadlog rodoviario;NE;BA;ITAJU DO COLONIA;Interior;45730000;45739999;9;58,73
jadlog rodoviario;NE;BA;ITAJUIPE;Interior;45630000;45637999;9;58,73
jadlog rodoviario;NE;BA;ITAMARAJU;Interior;45836000;45839999;10;58,73
jadlog rodoviario;NE;BA;ITAMARI;Interior;45455000;45459999;15;58,73
jadlog rodoviario;NE;BA;ITAMBE;Interior;45140000;45149999;13;58,73
jadlog rodoviario;NE;BA;ITANAGRA;Interior;48290000;48299999;9;58,73
jadlog rodoviario;NE;BA;ITANHEM;Interior;45970000;45979999;9;58,73
jadlog rodoviario;NE;BA;ITAPARICA;Interior;44460000;44469999;12;58,73
jadlog rodoviario;NE;BA;ITAPE;Interior;45750000;45759999;9;58,73
jadlog rodoviario;NE;BA;ITAPEBI;Interior;45855000;45859999;9;58,73
jadlog rodoviario;NE;BA;ITAPETINGA;Interior;45700000;45709999;13;58,73
jadlog rodoviario;NE;BA;ITAPICURU;Interior;48475000;48479999;13;58,73
jadlog rodoviario;NE;BA;ITAPITANGA;Interior;45645000;45649999;9;58,73
jadlog rodoviario;NE;BA;ITAQUARA;Interior;45340000;45344999;9;58,73
jadlog rodoviario;NE;BA;ITARANTIM;Interior;45780000;45789999;10;58,73
jadlog rodoviario;NE;BA;ITATIM;Interior;46875000;46879999;12;58,73
jadlog rodoviario;NE;BA;ITIRUCU;Interior;45350000;45354999;12;58,73
jadlog rodoviario;NE;BA;ITIUBA;Interior;48850000;48859999;9;58,73
jadlog rodoviario;NE;BA;ITORORO;Interior;45710000;45719999;13;58,73
jadlog rodoviario;NE;BA;ITUACU;Interior;46640000;46649999;12;58,73
jadlog rodoviario;NE;BA;ITUBERA;Interior;45435000;45435999;12;58,73
jadlog rodoviario;NE;BA;IUIU;Interior;46438000;46439999;9;58,73
jadlog rodoviario;NE;BA;JABORANDI;Interior;47655000;47664999;17;58,73
jadlog rodoviario;NE;BA;JACARACI;Interior;46310000;46329999;20;58,73
jadlog rodoviario;NE;BA;JACOBINA;Interior;44700000;44709999;13;58,73
jadlog rodoviario;NE;BA;JAGUAQUARA;Interior;45345000;45349999;9;58,73
jadlog rodoviario;NE;BA;JAGUARARI;Interior;48960000;48969999;10;58,73
jadlog rodoviario;NE;BA;JAGUARIPE;Interior;44480000;44489999;12;58,73
jadlog rodoviario;NE;BA;JANDAIRA;Interior;48310000;48329999;9;58,73
jadlog rodoviario;NE;BA;JAUA;Interior;42843000;42843000;8;58,73
jadlog rodoviario;NE;BA;JEQUIE;Capital;45200001;45214999;6;13,47
jadlog rodoviario;NE;BA;JEREMOABO;Interior;48540000;48564999;10;58,73
jadlog rodoviario;NE;BA;JIQUIRICA;Interior;45470000;45479999;9;58,73
jadlog rodoviario;NE;BA;JITAUNA;Interior;45225000;45229999;15;58,73
jadlog rodoviario;NE;BA;JOAO DOURADO;Interior;44920000;44924999;9;58,73
jadlog rodoviario;NE;BA;JUAZEIRO;Capital;48900001;48924999;9;13,47
jadlog rodoviario;NE;BA;JUCURUCU;Interior;45834000;45835999;10;58,73
jadlog rodoviario;NE;BA;JUSSARA;Interior;44925000;44929999;12;58,73
jadlog rodoviario;NE;BA;JUSSARI;Interior;45622000;45624999;9;58,73
jadlog rodoviario;NE;BA;JUSSIAPE;Interior;46670000;46689999;15;58,73
jadlog rodoviario;NE;BA;LAFAIETE COUTINHO;Interior;45215000;45219999;16;58,73
jadlog rodoviario;NE;BA;LAGOA REAL;Interior;46425000;46429999;15;58,73
jadlog rodoviario;NE;BA;LAJE;Interior;45490000;45499999;9;58,73
jadlog rodoviario;NE;BA;LAJEDAO;Interior;45950000;45954999;10;58,73
jadlog rodoviario;NE;BA;LAJEDINHO;Interior;46825000;46829999;9;58,73
jadlog rodoviario;NE;BA;LAJEDO DO TABOCAL;Interior;45365000;45369999;15;58,73
jadlog rodoviario;NE;BA;LAMARAO;Interior;48720000;48724999;9;58,73
jadlog rodoviario;NE;BA;LAPAO;Interior;44905000;44909999;12;58,73
jadlog rodoviario;NE;BA;LAURO DE FREITAS;Capital;42700000;42799999;8;13,47
jadlog rodoviario;NE;BA;LENCOIS;Interior;46960000;46969999;13;58,73
jadlog rodoviario;NE;BA;LICINIO DE ALMEIDA;Interior;46330000;46349999;10;58,73
jadlog rodoviario;NE;BA;LIMOEIRO DO BOM VIVER;Capital;44137000;44149999;8;13,47
jadlog rodoviario;NE;BA;LIVRAMENTO DE NOSSA SENHORA;Interior;46140000;46164999;10;58,73
jadlog rodoviario;NE;BA;LUIS EDUARDO MAGALHAES;Interior;47850000;47859999;11;58,73
jadlog rodoviario;NE;BA;MACAJUBA;Interior;46805000;46809999;13;58,73
jadlog rodoviario;NE;BA;MACARANI;Interior;45760000;45769999;9;58,73
jadlog rodoviario;NE;BA;MACAUBAS;Interior;46500000;46529999;11;58,73
jadlog rodoviario;NE;BA;MACURURE;Interior;48650000;48659999;9;58,73
jadlog rodoviario;NE;BA;MADEIRA;Interior;43844000;43844000;9;58,73
jadlog rodoviario;NE;BA;MADRE DE DEUS;Interior;42600000;42699999;13;58,73
jadlog rodoviario;NE;BA;MAETINGA;Interior;46255000;46269999;9;58,73
jadlog rodoviario;NE;BA;MAIQUINIQUE;Interior;45770000;45779999;10;58,73
jadlog rodoviario;NE;BA;MAIRI;Interior;44630000;44634999;12;58,73
jadlog rodoviario;NE;BA;MALHADA;Interior;46440000;46444999;9;58,73
jadlog rodoviario;NE;BA;MALHADA DE PEDRAS;Interior;46110000;46129999;11;58,73
jadlog rodoviario;NE;BA;MANOEL VITORINO;Interior;45240000;45249999;10;58,73
jadlog rodoviario;NE;BA;MANSIDAO;Interior;47160000;47199999;17;58,73
jadlog rodoviario;NE;BA;MARACAS;Interior;45360000;45364999;10;58,73
jadlog rodoviario;NE;BA;MARAGOGIPE;Interior;44420000;44449999;12;58,73
jadlog rodoviario;NE;BA;MARAU;Interior;45520000;45529999;9;58,73
jadlog rodoviario;NE;BA;MARCIONILIO SOUZA;Interior;46780000;46789999;11;58,73
jadlog rodoviario;NE;BA;MASCOTE;Interior;45870000;45879999;9;58,73
jadlog rodoviario;NE;BA;MATA DE SAO JOAO;Interior;48280000;48289999;11;58,73
jadlog rodoviario;NE;BA;MATINA;Interior;46480000;46489999;9;58,73
jadlog rodoviario;NE;BA;MEDEIROS NETO;Interior;45960000;45969999;10;58,73
jadlog rodoviario;NE;BA;MENINO JESUS;Interior;43843000;43843000;9;58,73
jadlog rodoviario;NE;BA;MIGUEL CALMON;Interior;44720000;44729999;12;58,73
jadlog rodoviario;NE;BA;MILAGRES;Interior;45315000;45319999;13;58,73
jadlog rodoviario;NE;BA;MIRANGABA;Interior;44745000;44749999;9;58,73
jadlog rodoviario;NE;BA;MIRANTE;Interior;45255000;45259999;9;58,73
jadlog rodoviario;NE;BA;MONTE GORDO;Interior;42820000;42820000;8;58,73
jadlog rodoviario;NE;BA;MONTE SANTO;Interior;48800000;48829999;13;58,73
jadlog rodoviario;NE;BA;MORPARA;Interior;47580000;47589999;25;58,73
jadlog rodoviario;NE;BA;MORRO DO CHAPEU;Interior;44850000;44879999;12;58,73
jadlog rodoviario;NE;BA;MORTUGABA;Interior;46290000;46299999;25;58,73
jadlog rodoviario;NE;BA;MUCUGE;Interior;46750000;46759999;13;58,73
jadlog rodoviario;NE;BA;MUCURI;Interior;45930000;45939999;9;58,73
jadlog rodoviario;NE;BA;MULUNGU DO MORRO;Interior;44885000;44889999;9;58,73
jadlog rodoviario;NE;BA;MUNDO NOVO;Interior;44800000;44829999;12;58,73
jadlog rodoviario;NE;BA;MUNIZ FERREIRA;Interior;44575000;44579999;9;58,73
jadlog rodoviario;NE;BA;MUQUEM DE SAO FRANCISCO;Interior;47115000;47119999;17;58,73
jadlog rodoviario;NE;BA;MURITIBA;Interior;44340000;44344999;7;58,73
jadlog rodoviario;NE;BA;MUTUIPE;Interior;45480000;45489999;9;58,73
jadlog rodoviario;NE;BA;NAZARE;Interior;44400000;44419999;9;58,73
jadlog rodoviario;NE;BA;NILO PECANHA;Interior;45440000;45442999;20;58,73
jadlog rodoviario;NE;BA;NORDESTINA;Interior;48870000;48879999;9;58,73
jadlog rodoviario;NE;BA;NOVA CANAA;Interior;45270000;45279999;9;58,73
jadlog rodoviario;NE;BA;NOVA FATIMA;Interior;44642000;44644999;12;58,73
jadlog rodoviario;NE;BA;NOVA IBIA;Interior;45452000;45454999;20;58,73
jadlog rodoviario;NE;BA;NOVA ITARANA;Interior;45390000;45399999;15;58,73
jadlog rodoviario;NE;BA;NOVA REDENCAO;Interior;46835000;46839999;13;58,73
jadlog rodoviario;NE;BA;NOVA SOURE;Interior;48460000;48469999;12;58,73
jadlog rodoviario;NE;BA;NOVA VICOSA;Interior;45920000;45929999;9;58,73
jadlog rodoviario;NE;BA;NOVO HORIZONTE;Interior;46730000;46739999;9;58,73
jadlog rodoviario;NE;BA;NOVO TRIUNFO;Interior;48455000;48459999;9;58,73
jadlog rodoviario;NE;BA;OLINDINA;Interior;48470000;48474999;12;58,73
jadlog rodoviario;NE;BA;OLIVEIRA DOS BREJINHOS;Interior;47530000;47559999;14;58,73
jadlog rodoviario;NE;BA;OURICANGAS;Interior;48150000;48169999;9;58,73
jadlog rodoviario;NE;BA;OUROLANDIA;Interior;44718000;44719999;9;58,73
jadlog rodoviario;NE;BA;PALMAS DE MONTE ALTO;Interior;46460000;46469999;9;58,73
jadlog rodoviario;NE;BA;PALMEIRAS;Interior;46930000;46959999;9;58,73
jadlog rodoviario;NE;BA;PARAFUSO;Interior;42849000;42849999;8;58,73
jadlog rodoviario;NE;BA;PARAMIRIM;Interior;46190000;46199999;11;58,73
jadlog rodoviario;NE;BA;PARATINGA;Interior;47500000;47519999;15;58,73
jadlog rodoviario;NE;BA;PARIPIRANGA;Interior;48430000;48434999;13;58,73
jadlog rodoviario;NE;BA;PASSAGEM DOS TEIXEIRAS;Interior;43845000;43845000;9;58,73
jadlog rodoviario;NE;BA;PASSE;Interior;43840000;43840000;9;58,73
jadlog rodoviario;NE;BA;PAU BRASIL;Interior;45890000;45899999;9;58,73
jadlog rodoviario;NE;BA;PAULO AFONSO;Capital;48600001;48619999;9;13,47
jadlog rodoviario;NE;BA;PE DE SERRA;Interior;44655000;44659999;9;58,73
jadlog rodoviario;NE;BA;PEDRAO;Interior;48140000;48149999;9;58,73
jadlog rodoviario;NE;BA;PEDRO ALEXANDRE;Interior;48580000;48589999;9;58,73
jadlog rodoviario;NE;BA;PIATA;Interior;46765000;46769999;9;58,73
jadlog rodoviario;NE;BA;PILAO ARCADO;Interior;47240000;47299999;9;58,73
jadlog rodoviario;NE;BA;PINDAI;Interior;46360000;46379999;8;58,73
jadlog rodoviario;NE;BA;PINDOBACU;Interior;44770000;44774999;13;58,73
jadlog rodoviario;NE;BA;PINTADAS;Interior;44610000;44619999;9;58,73
jadlog rodoviario;NE;BA;PIRAI DO NORTE;Interior;45436000;45439999;15;58,73
jadlog rodoviario;NE;BA;PIRIPA;Interior;46270000;46279999;9;58,73
jadlog rodoviario;NE;BA;PIRITIBA;Interior;44830000;44839999;13;58,73
jadlog rodoviario;NE;BA;PLANALTINO;Interior;45375000;45389999;12;58,73
jadlog rodoviario;NE;BA;PLANALTO;Interior;45190000;45199999;9;58,73
jadlog rodoviario;NE;BA;POCOES;Interior;45260000;45262999;9;58,73
jadlog rodoviario;NE;BA;POJUCA;Interior;48120000;48129999;12;58,73
jadlog rodoviario;NE;BA;PONTO NOVO;Interior;44755000;44769999;9;58,73
jadlog rodoviario;NE;BA;PORTO SEGURO;Interior;45810000;45819999;8;58,73
jadlog rodoviario;NE;BA;POTIRAGUA;Interior;45790000;45799999;10;58,73
jadlog rodoviario;NE;BA;PRADO;Interior;45980000;45984999;9;58,73
jadlog rodoviario;NE;BA;PRESIDENTE DUTRA;Interior;44930000;44939999;9;58,73
jadlog rodoviario;NE;BA;PRESIDENTE JANIO QUADROS;Interior;46250000;46254999;9;58,73
jadlog rodoviario;NE;BA;PRESIDENTE TANCREDO NEVES;Interior;45416000;45419999;15;58,73
jadlog rodoviario;NE;BA;QUEIMADAS;Interior;48860000;48869999;13;58,73
jadlog rodoviario;NE;BA;QUIJINGUE;Interior;48830000;48839999;13;58,73
jadlog rodoviario;NE;BA;QUIXABEIRA;Interior;44713000;44714999;9;58,73
jadlog rodoviario;NE;BA;RAFAEL JAMBEIRO;Interior;44520000;44529999;12;58,73
jadlog rodoviario;NE;BA;REMANSO;Interior;47200000;47219999;13;58,73
jadlog rodoviario;NE;BA;RETIROLANDIA;Interior;48750000;48759999;9;58,73
jadlog rodoviario;NE;BA;RIACHAO DAS NEVES;Interior;47970000;47989999;12;58,73
jadlog rodoviario;NE;BA;RIACHAO DO JACUIPE;Interior;44640000;44641999;12;58,73
jadlog rodoviario;NE;BA;RIACHO DE SANTANA;Interior;46470000;46479999;11;58,73
jadlog rodoviario;NE;BA;RIBEIRA DO AMPARO;Interior;48440000;48444999;12;58,73
jadlog rodoviario;NE;BA;RIBEIRA DO POMBAL;Interior;48400000;48404999;12;58,73
jadlog rodoviario;NE;BA;RIBEIRAO DO LARGO;Interior;45155000;45156999;9;58,73
jadlog rodoviario;NE;BA;RIO DE CONTAS;Interior;46170000;46179999;15;58,73
jadlog rodoviario;NE;BA;RIO DO ANTONIO;Interior;46220000;46249999;12;58,73
jadlog rodoviario;NE;BA;RIO DO PIRES;Interior;46550000;46569999;10;58,73
jadlog rodoviario;NE;BA;RIO REAL;Interior;48330000;48349999;13;58,73
jadlog rodoviario;NE;BA;RODELAS;Interior;48630000;48649999;13;58,73
jadlog rodoviario;NE;BA;RUY BARBOSA;Interior;46800000;46804999;12;58,73
jadlog rodoviario;NE;BA;SALINAS DA MARGARIDA;Interior;44450000;44459999;12;58,73
jadlog rodoviario;NE;BA;SALVADOR;Capital;41140401;41203999;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41140400;41140400;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41395901;42500003;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41395900;41395900;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41308501;41395899;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41308000;41308500;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41307811;41307999;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41307000;41307810;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41233051;41233969;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41233000;41233050;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40040521;40050049;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40040000;40040520;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40020971;40039999;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40020900;40020970;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40020361;40020899;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40020000;40020360;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41250845;41252248;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41250000;41250844;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41253000;41253680;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;42500761;42510280;8;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40231903;41000000;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40231900;40231902;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40231306;40231899;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40231000;40231305;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40230902;40230999;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40230020;40230901;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40215821;40219999;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40215060;40215820;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40213051;40215059;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40213000;40213050;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40210972;40212999;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41233972;41234999;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41233970;41233971;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40210245;40210971;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41253973;41306895;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41253900;41253972;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41252250;41252999;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41252249;41252249;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41247261;41249999;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41247010;41247260;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41245971;41247009;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41245600;41245970;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41245341;41245599;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41245000;41245340;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41235896;41244999;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41235000;41235895;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40170971;40210244;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40170000;40170970;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40110914;40129999;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40110900;40110913;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40110201;40110899;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40110000;40110200;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41306896;41306999;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41253681;41253899;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41230974;41232999;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41230900;41230973;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41230236;41230899;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41230000;41230235;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41204416;41229999;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;41204000;41204415;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;42510281;42599999;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Interior;42500004;42500760;8;58,73
jadlog rodoviario;NE;BA;SALVADOR;Capital;40015977;40019999;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40015900;40015976;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40015591;40015899;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40015000;40015590;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40010908;40014999;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40010900;40010907;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40010081;40010899;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40010000;40010080;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40225521;40230019;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40225050;40225520;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40223721;40225049;7;13,47
jadlog rodoviario;NE;BA;SALVADOR;Capital;40223030;40223720;7;13,47
